step,loss,acc
275,1.8758361339569092,0.335
276,1.7080073356628418,0.455
277,1.6374660730361938,0.395
278,1.7440953254699707,0.35
279,1.636579990386963,0.405
280,1.7182103395462036,0.425
281,1.7957446575164795,0.43
282,1.7495417594909668,0.385
283,1.8208142518997192,0.31
284,1.7262226343154907,0.485
285,1.6239663362503052,0.435
286,1.7918270826339722,0.38
287,1.6806985139846802,0.45
288,1.6030675172805786,0.425
289,1.818446397781372,0.34
290,1.7878484725952148,0.38
291,1.8037251234054565,0.42
292,1.9861631393432617,0.36
293,1.7204267978668213,0.38
294,1.6354169845581055,0.455
295,1.6095995903015137,0.44
296,1.7847871780395508,0.345
297,1.939073085784912,0.355
298,2.11871337890625,0.325
299,1.838371992111206,0.41
300,1.7790180444717407,0.36
301,1.6020275354385376,0.46
302,1.6136534214019775,0.45
303,1.671840786933899,0.41
304,1.585195779800415,0.435
305,1.9028843641281128,0.33
306,1.9591976404190063,0.35
307,1.9826829433441162,0.365
308,2.028458833694458,0.355
309,2.15837025642395,0.3
310,1.8220603466033936,0.38
311,2.026890754699707,0.38
312,1.7475509643554688,0.42
313,1.6986662149429321,0.4
314,1.871457576751709,0.395
315,1.800424337387085,0.365
316,1.6910687685012817,0.405
317,1.706510305404663,0.4
318,1.654955267906189,0.45
319,1.7552393674850464,0.405
320,1.9280002117156982,0.335
321,1.9591739177703857,0.36
322,1.8660815954208374,0.415
323,1.6055381298065186,0.43
324,1.6809788942337036,0.435
325,1.8126404285430908,0.375
326,1.6449944972991943,0.37
327,2.0639710426330566,0.31
328,2.0879056453704834,0.345
329,1.6696127653121948,0.45
330,1.9371092319488525,0.36
331,1.7716935873031616,0.41
332,1.5553033351898193,0.42
333,1.8439098596572876,0.355
334,1.8001750707626343,0.38
335,1.8102885484695435,0.395
336,1.903458595275879,0.355
337,1.8176894187927246,0.365
338,1.8635846376419067,0.345
339,1.9847944974899292,0.38
340,1.9312325716018677,0.34
341,1.813936471939087,0.41
342,1.783901572227478,0.415
343,1.78376042842865,0.355
344,1.7955634593963623,0.38
345,1.5825538635253906,0.465
346,1.5920382738113403,0.435
347,1.5564446449279785,0.41
348,1.7162867784500122,0.415
349,1.869676947593689,0.36
350,1.8678876161575317,0.41
351,1.9481199979782104,0.295
352,1.8708645105361938,0.37
353,1.7411389350891113,0.425
354,1.8781492710113525,0.34
355,1.8753172159194946,0.4
356,1.8239219188690186,0.355
357,1.7126997709274292,0.4
358,1.6633213758468628,0.46
359,1.6001906394958496,0.465
360,1.510359287261963,0.465
361,1.4993696212768555,0.47
362,1.6948285102844238,0.42
363,1.7556015253067017,0.42
364,1.7954603433609009,0.345
365,1.5622568130493164,0.435
366,1.5422688722610474,0.45
367,1.6972529888153076,0.38
368,1.7029112577438354,0.4
369,1.6831833124160767,0.415
370,1.5474345684051514,0.435
371,1.8618683815002441,0.355
372,1.6798224449157715,0.44
373,1.6484179496765137,0.415
374,1.6945284605026245,0.375
375,1.741599678993225,0.405
376,1.8151991367340088,0.395
377,1.9167994260787964,0.365
378,1.7482728958129883,0.39
379,1.5834159851074219,0.51
380,1.7341378927230835,0.405
381,2.0591936111450195,0.355
382,2.0663444995880127,0.355
383,1.8264638185501099,0.38
384,1.7747817039489746,0.4
385,1.7123167514801025,0.405
386,1.7716691493988037,0.38
387,1.698215365409851,0.47
388,1.7788749933242798,0.325
389,1.7837430238723755,0.375
390,1.7174633741378784,0.39
391,1.6198674440383911,0.41
392,1.8183469772338867,0.395
393,1.8266191482543945,0.355
394,1.6928454637527466,0.415
395,1.6106064319610596,0.445
396,1.7486289739608765,0.425
397,1.614193081855774,0.455
398,1.7351075410842896,0.39
399,1.7683407068252563,0.435
400,2.0345795154571533,0.36
401,2.0017197132110596,0.365
402,1.7546008825302124,0.365
403,1.753879427909851,0.355
404,1.706672191619873,0.425
405,1.7748602628707886,0.4
406,1.8224937915802002,0.37
407,1.9936261177062988,0.34
408,1.8513484001159668,0.34
409,1.811295986175537,0.405
410,1.9377148151397705,0.325
411,1.7972402572631836,0.39
