step,loss,acc
601,1.5469311475753784,0.475
602,1.5832185745239258,0.445
603,1.5606169700622559,0.465
604,1.4405953884124756,0.515
605,1.6360303163528442,0.4
606,1.5872961282730103,0.405
607,1.4664726257324219,0.48
608,1.5436500310897827,0.425
609,1.3692424297332764,0.495
610,1.528684377670288,0.49
611,1.5796029567718506,0.435
612,1.4393439292907715,0.495
613,1.5561585426330566,0.435
614,1.5156837701797485,0.435
615,1.5303127765655518,0.475
616,1.6318591833114624,0.45
617,1.5427721738815308,0.405
618,1.4889307022094727,0.465
619,1.4570093154907227,0.48
620,1.4999122619628906,0.445
621,1.5001591444015503,0.475
622,1.6278412342071533,0.41
623,1.5440127849578857,0.46
624,1.6251051425933838,0.395
625,1.623788595199585,0.425
626,1.3886864185333252,0.495
627,1.5954645872116089,0.395
628,1.5651206970214844,0.47
629,1.5285818576812744,0.49
630,1.4926810264587402,0.43
631,1.5761163234710693,0.455
632,1.5055691003799438,0.445
633,1.4652221202850342,0.445
634,1.4572093486785889,0.505
635,1.4549680948257446,0.44
636,1.5022964477539062,0.455
637,1.536049246788025,0.435
638,1.4306614398956299,0.465
639,1.464605689048767,0.45
640,1.5491752624511719,0.41
641,1.3851993083953857,0.505
642,1.420621633529663,0.5
643,1.4794669151306152,0.48
644,1.3169020414352417,0.565
645,1.551588535308838,0.43
646,1.4427186250686646,0.51
647,1.4420840740203857,0.475
648,1.5777995586395264,0.415
649,1.4726595878601074,0.425
650,1.4293184280395508,0.495
651,1.4757814407348633,0.445
652,1.610733985900879,0.395
653,1.5046932697296143,0.47
654,1.5491299629211426,0.485
655,1.6238940954208374,0.39
656,1.4725925922393799,0.515
657,1.531434178352356,0.43
658,1.4859817028045654,0.51
659,1.4907282590866089,0.45
660,1.4605298042297363,0.49
661,1.506676197052002,0.455
662,1.4040483236312866,0.49
663,1.62660551071167,0.395
664,1.5789604187011719,0.46
665,1.558622121810913,0.415
666,1.5004059076309204,0.465
667,1.5470057725906372,0.44
668,1.6268445253372192,0.415
669,1.514990210533142,0.45
670,1.439285159111023,0.515
671,1.5610989332199097,0.425
672,1.7026950120925903,0.37
673,1.478589653968811,0.525
674,1.574102759361267,0.46
675,1.4485983848571777,0.49
676,1.5452930927276611,0.465
677,1.5112360715866089,0.48
678,1.5385715961456299,0.445
679,1.5758874416351318,0.415
680,1.6135106086730957,0.44
681,1.4529166221618652,0.49
682,1.6484980583190918,0.385
683,1.4670907258987427,0.5
684,1.4572994709014893,0.505
685,1.5713032484054565,0.41
686,1.4807782173156738,0.465
687,1.5141032934188843,0.455
688,1.5636672973632812,0.42
689,1.495949149131775,0.47
690,1.5481562614440918,0.425
691,1.5180327892303467,0.495
692,1.5297125577926636,0.435
693,1.4114782810211182,0.52
694,1.569116234779358,0.465
695,1.61198091506958,0.41
696,1.4075953960418701,0.47
697,1.5372978448867798,0.45
698,1.4858758449554443,0.485
699,1.5306545495986938,0.44
700,1.500077486038208,0.445
701,1.4325517416000366,0.495
702,1.4014427661895752,0.51
703,1.6449532508850098,0.4
704,1.5498355627059937,0.44
705,1.5628056526184082,0.485
706,1.4857767820358276,0.495
707,1.6182016134262085,0.375
708,1.5002617835998535,0.435
709,1.5582013130187988,0.415
710,1.483808159828186,0.455
711,1.5465905666351318,0.445
712,1.4441277980804443,0.445
713,1.3924951553344727,0.52
714,1.4989770650863647,0.465
715,1.4571267366409302,0.425
716,1.568813681602478,0.47
717,1.5462517738342285,0.44
718,1.4923073053359985,0.43
719,1.5041154623031616,0.435
720,1.4590901136398315,0.48
721,1.490810751914978,0.455
722,1.4862267971038818,0.485
723,1.3874926567077637,0.53
724,1.5098707675933838,0.46
725,1.6141167879104614,0.41
726,1.4870952367782593,0.485
727,1.516518235206604,0.44
728,1.499921441078186,0.435
729,1.4510263204574585,0.43
730,1.5385994911193848,0.445
731,1.5415213108062744,0.45
732,1.500486135482788,0.465
733,1.5417524576187134,0.46
734,1.4825395345687866,0.46
735,1.4151968955993652,0.5
736,1.5418956279754639,0.45
737,1.4685821533203125,0.465
738,1.4760169982910156,0.435
739,1.4806209802627563,0.47
740,1.617282509803772,0.45
741,1.5958812236785889,0.44
742,1.6032459735870361,0.425
743,1.555849313735962,0.395
744,1.4220929145812988,0.535
